fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,fund_code,fund_size_hkd_m,risk_class,latest_fund_expense_ratio,calendar_year_return_2025,calendar_year_return_2024,calendar_year_return_2023,calendar_year_return_2022,calendar_year_return_2021,master_match_method,master_matched_on,snapshot_date,month_label,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh,source_file,price_match_method,price_matched_on
328,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,Allianz RMB Money Market Fund - Class A,安聯人民幣貨幣市場基金 - 單位A,A,2013-10-07,BCT-RC-RMMFDB,66.82,3,1.17731,4.28,-0.40,-0.14,-4.36,2.20,en_exact,scheme_en + fund_en,2026-04-30,April 2026,16.0286,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
329,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,Allianz RMB Money Market Fund - Class B,安聯人民幣貨幣市場基金 - 單位B,B,2013-10-04,BCT-RC-RMMFDB,66.82,3,1.17731,4.28,-0.40,-0.14,-4.36,2.20,en_exact,scheme_en + fund_en,2026-04-30,April 2026,16.0286,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
330,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,Allianz RMB Money Market Fund - Class T,安聯人民幣貨幣市場基金 - 單位T,T,2013-10-04,BCT-RC-RMMFDB,66.82,3,1.17731,4.28,-0.40,-0.14,-4.36,2.20,en_exact,scheme_en + fund_en,2026-04-30,April 2026,16.0286,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
340,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,Allianz Stable Growth Fund - Class A,安聯穩定增長基金 - 單位A,A,2001-02-07,BCT-RC-STGWFT,482.39,4,1.25005,16.29,5.15,4.91,-15.49,0.17,en_exact,scheme_en + fund_en,2026-04-30,April 2026,41.7788,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
341,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,Allianz Stable Growth Fund - Class B,安聯穩定增長基金 - 單位B,B,2001-02-02,BCT-RC-STGWFT,482.39,4,1.25005,16.29,5.15,4.91,-15.49,0.17,en_exact,scheme_en + fund_en,2026-04-30,April 2026,41.7788,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
342,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,Allianz Stable Growth Fund - Class T,安聯穩定增長基金 - 單位T,T,2000-12-08,BCT-RC-STGWFT,482.39,4,1.25005,16.29,5.15,4.91,-15.49,0.17,en_exact,scheme_en + fund_en,2026-04-30,April 2026,41.7788,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
720,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,My Choice Age 65 Plus Fund,我的65歲後基金,,2017-04-01,BOCI-MC-MA6FD,82.44,4,0.76940,5.74,3.47,7.05,-14.45,1.09,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.3679,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
721,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,My Choice Asia Equity Fund,我的亞洲股票基金,,2010-07-28,BOCI-MC-MAEFD,291.67,5,1.09501,23.65,11.87,10.03,-21.24,-2.96,en_exact,scheme_en + fund_en,2026-04-30,April 2026,29.9366,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
722,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,My Choice Balanced Fund,我的均衡基金,,2010-07-28,BOCI-MC-MYBLFD,258.79,5,1.04376,19.29,6.36,5.18,-15.91,0.63,en_exact,scheme_en + fund_en,2026-04-30,April 2026,23.9995,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
723,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,My Choice China Equity Fund,我的中國股票基金,,2010-07-28,BOCI-MC-MCEFD,672.33,7,1.06687,34.08,13.04,-9.37,-28.63,-6.33,en_exact,scheme_en + fund_en,2026-04-30,April 2026,32.9257,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
724,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,My Choice Core Accumulation Fund,我的核心累積基金,,2017-04-01,BOCI-MC-MCAFD,262.55,4,0.80511,13.38,9.77,13.32,-14.82,9.78,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.4272,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
725,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,My Choice Global Bond Fund,我的環球債券基金,,2010-07-28,BOCI-MC-MGBFD,117.37,4,0.99802,4.92,-3.17,4.79,-17.75,-4.79,en_exact,scheme_en + fund_en,2026-04-30,April 2026,9.2364,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
726,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,My Choice Global Equity Fund,我的環球股票基金,,2010-07-28,BOCI-MC-MGEFD,615.11,5,1.04250,19.34,16.26,18.05,-17.89,18.49,en_exact,scheme_en + fund_en,2026-04-30,April 2026,36.4761,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
727,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,My Choice Growth Fund,我的增長基金,,2010-07-28,BOCI-MC-MYGWFD,461.86,5,1.02738,20.89,10.54,4.87,-20.28,1.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,26.0846,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
728,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,BOND_HKD,Bond Fund - Hong Kong Dollar Bond Fund,債券基金 - 港元債券基金,My Choice HKD Bond Fund,我的港元債券基金,,2010-07-28,BOCI-MC-MHBFD,82.25,3,1.03782,5.58,2.98,6.02,-9.04,-1.36,en_exact,scheme_en + fund_en,2026-04-30,April 2026,13.0399,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
729,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,My Choice Hong Kong Equity Fund,我的香港股票基金,,2010-07-28,BOCI-MC-MHKFD,316.62,7,1.06799,30.45,17.43,-15.76,-18.78,-15.51,en_exact,scheme_en + fund_en,2026-04-30,April 2026,17.6066,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
730,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,EQ_HK_IDX,Equity Fund - Hong Kong Equity Fund (Index Tracking),股票基金 - 香港股票基金（追蹤指數）,My Choice Hong Kong Tracking Fund,我的香港追蹤指數基金,,2010-07-28,BOCI-MC-MHKFD,174.52,7,0.73161,30.94,21.63,-11.19,-13.45,-12.39,en_exact,scheme_en + fund_en,2026-04-30,April 2026,17.0674,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
731,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,My Choice MPF Conservative Fund,我的強積金保守基金,,2010-07-28,BOCI-MC-MYCVFD,425.37,1,0.74161,2.24,3.47,3.14,0.20,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,11.1682,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
732,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,My Choice RMB & HKD Money Market Fund,我的人民幣及港元貨幣市場基金,,2014-10-06,BOCI-MC-MRHFD,64.83,3,0.93056,4.50,-0.11,0.13,-4.16,2.76,en_exact,scheme_en + fund_en,2026-04-30,April 2026,11.3722,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
733,BOCI,BOCIP,中銀,MC,My Choice Mandatory Provident Fund Scheme,我的強積金計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,My Choice Stable Fund,我的平穩基金,,2010-07-28,BOCI-MC-MYSTFD,256.50,4,1.03342,15.21,3.16,4.60,-16.04,-1.01,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.7368,,,"3a, 4a",4d,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
920,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,Principal - MPF Conservative Fund,信安 - 強積金保守基金,NA1,2005-01-20,PRIN-SI-CVFDDD,321.74,1,1.04287,2.16,3.58,3.33,0.09,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,11.87,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
933,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Principal Age 65 Plus Fund,信安65 歲後基金,NA1,2017-04-01,PRIN-SI-A6PFD,47.49,4,0.83285,7.75,2.96,7.31,-14.33,1.51,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.63,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
917,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Principal Balanced Fund,信安均衡基金,NA1,2005-01-20,PRIN-SI-BLFDDD,274.82,4,1.75034,20.81,7.68,6.34,-18.60,1.46,en_exact,scheme_en + fund_en,2026-04-30,April 2026,24.23,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
922,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Principal Core Accumulation Fund,信安核心累積基金,NA1,2017-04-01,PRIN-SI-CRACFD,113.04,4,0.80098,15.02,8.82,14.58,-16.70,9.11,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.14,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
921,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Principal Dynamic Asia Pacific Equity Fund,信安動力亞太股票基金,NA1,2006-12-19,PRIN-SI-DAPFD,403.66,5,1.92983,22.63,14.33,7.95,-22.01,-3.14,en_exact,scheme_en + fund_en,2026-04-30,April 2026,24.59,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
918,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,Principal Dynamic Global Bond Fund,信安動力環球債券基金,NA1,2006-12-19,PRIN-SI-DGBFD,75.97,4,1.55514,5.68,-3.91,4.07,-17.87,-5.41,en_exact,scheme_en + fund_en,2026-04-30,April 2026,9.92,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
919,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,Principal Dynamic Global Equity Fund,信安動力環球股票基金,NA1,2006-12-19,PRIN-SI-DGEFD,333.44,5,1.81739,17.58,15.22,18.89,-21.59,15.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,24.1,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
916,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Principal Dynamic Hong Kong Equity Fund,信安動力香港股票基金,NA1,2005-01-20,PRIN-SI-DHKFD,540.58,6,1.78744,27.06,15.55,-13.97,-21.25,-16.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,27.97,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
923,PRIN,PRIN,信安,SI,Principal MPF - Simple Plan,信安強積金—易富之選,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Principal Growth Fund,信安增長基金,NA1,2005-01-20,PRIN-SI-GWFDDD,487.75,5,1.76792,25.53,10.40,7.26,-19.95,3.13,en_exact,scheme_en + fund_en,2026-04-30,April 2026,29.66,,,"3b, 3c","4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
905,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_HK_IDX,Equity Fund - Hong Kong Equity Fund (Index Tracking),股票基金 - 香港股票基金（追蹤指數）,Principal - Hang Seng Index Tracking Fund,信安 - 恒指基金,NA1,2014-11-03,PRIN-SP-HSIFD,779.91,6,1.03529,29.47,21.48,-11.36,-13.31,-12.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,13.71,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
915,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,Principal - MPF Conservative Fund,信安 - 強積金保守基金,NA1,2000-12-01,PRIN-SP-CVFDDD,"3,847.64",1,0.97573,2.27,3.57,3.42,0.09,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.24,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
909,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Principal Age 65 Plus Fund,信安65 歲後基金,NA1,2017-04-01,PRIN-SP-A6PFD,473.72,4,0.79253,7.74,3.01,7.73,-14.24,1.66,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.78,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
910,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Principal Balanced Fund,信安均衡基金,NA1,2000-12-01,PRIN-SP-BLFDDD,"2,187.26",4,1.73779,20.84,7.67,6.34,-18.61,1.55,en_exact,scheme_en + fund_en,2026-04-30,April 2026,26.8,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
913,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MM_OTH,Money Market Fund - Other than MPF Conservative Fund,貨幣市場基金 - 不包括強積金保守基金,Principal Cash Fund,信安流動基金,NA1,2000-12-01,PRIN-SP-CSFDDD,623.41,2,0.98972,3.74,3.89,3.68,-0.78,-0.52,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.82,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
911,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Principal Core Accumulation Fund,信安核心累積基金,NA1,2017-04-01,PRIN-SP-CRACFD,"1,155.00",4,0.78109,15.10,8.79,14.57,-16.47,9.34,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.36,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
914,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Principal Dynamic Asia Pacific Equity Fund,信安動力亞太股票基金,NA1,2011-01-10,PRIN-SP-DAPFD,"1,200.85",5,1.91402,22.84,14.26,7.94,-21.98,-2.94,en_exact,scheme_en + fund_en,2026-04-30,April 2026,22.26,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
912,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,BOND_ASIA,Bond Fund - Asia Bond Fund,債券基金 - 亞洲債券基金,Principal Dynamic Asian Bond Fund,信安動力亞洲債券基金,NA1,2012-08-13,PRIN-SP-DABFD,199.62,3,1.43774,6.31,0.72,5.17,-11.11,-2.43,en_exact,scheme_en + fund_en,2026-04-30,April 2026,10.48,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
907,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,Principal Dynamic Global Bond Fund,信安動力環球債券基金,NA1,2011-01-10,PRIN-SP-DGBFD,450.89,4,1.51955,5.95,-3.96,4.25,-17.78,-5.48,en_exact,scheme_en + fund_en,2026-04-30,April 2026,8.78,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
906,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,Principal Dynamic Global Equity Fund,信安動力環球股票基金,NA1,2000-12-01,PRIN-SP-DGEFD,"3,876.07",5,1.80625,17.56,15.25,18.92,-21.51,15.91,en_exact,scheme_en + fund_en,2026-04-30,April 2026,26.64,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
904,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,Principal Dynamic Greater China Equity Fund,信安動力大中華股票基金,NA1,2012-08-13,PRIN-SP-DGCFD,"1,559.39",6,1.58987,28.72,12.63,-10.98,-28.64,-8.13,en_exact,scheme_en + fund_en,2026-04-30,April 2026,27.87,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
901,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Principal Dynamic Hong Kong Equity Fund,信安動力香港股票基金,NA1,2011-01-10,PRIN-SP-DHKFD,"1,161.90",6,1.77260,27.62,15.46,-14.02,-21.00,-15.64,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.23,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
903,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Principal Growth Fund,信安增長基金,NA1,2000-12-01,PRIN-SP-GWFDDD,"3,436.01",5,1.75714,25.58,10.39,7.28,-19.98,3.28,en_exact,scheme_en + fund_en,2026-04-30,April 2026,31.14,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
902,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Principal Stable Fund,信安平穩基金,NA1,2000-12-01,PRIN-SP-STFDDD,"1,412.01",4,1.70410,11.30,2.30,4.75,-15.97,-1.67,en_exact,scheme_en + fund_en,2026-04-30,April 2026,19.02,,,3a,"4a, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
948,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Principal Age 65 Plus Fund,信安65歲後基金 - N類單位,N,2017-04-01,PRIN-S8-A6PFDN,"3,227.07",4,0.78549,7.82,2.98,7.66,-14.34,1.67,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.8402,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
944,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Principal Aggressive Strategy Fund,信安進取策略基金 - D類單位,D,2020-10-22,PRIN-S8-AVSYFD,37.93,5,1.32114,23.37,10.80,7.47,-19.00,3.49,en_exact,scheme_en + fund_en,2026-04-30,April 2026,34.4105,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
946,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Principal Aggressive Strategy Fund,信安進取策略基金 - I類單位,I,2020-10-22,PRIN-S8-AVSYFD,37.93,5,1.32114,23.37,10.80,7.47,-19.00,3.49,en_exact,scheme_en + fund_en,2026-04-30,April 2026,34.4105,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
949,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,BOND_ASIA,Bond Fund - Asia Bond Fund,債券基金 - 亞洲債券基金,Principal Asian Bond Fund,信安亞洲債券基金 - N類單位,N,2020-10-22,PRIN-S8-ASBDFN,251.35,3,1.03610,7.29,2.41,6.12,-11.88,-0.46,en_exact,scheme_en + fund_en,2026-04-30,April 2026,10.4149,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
945,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Principal Asian Equity Fund,信安亞洲股票基金 - D類單位,D,2000-12-01,PRIN-S8-ASEQFD,237.98,5,1.34073,19.95,9.78,5.03,-19.01,-2.44,en_exact,scheme_en + fund_en,2026-04-30,April 2026,62.6067,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
947,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Principal Asian Equity Fund,信安亞洲股票基金 - I類單位,I,2000-12-01,PRIN-S8-ASEQFD,237.98,5,1.34073,19.95,9.78,5.03,-19.01,-2.44,en_exact,scheme_en + fund_en,2026-04-30,April 2026,62.6067,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
951,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,EQ_CHN,Equity Fund - China Equity Fund,股票基金 - 中國股票基金,Principal China Equity Fund,信安中國股票基金 - D類單位,D,2007-08-01,PRIN-S8-CNEQFD,182.42,6,1.32589,30.63,17.85,-15.51,-26.96,-16.29,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.2433,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
952,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,EQ_CHN,Equity Fund - China Equity Fund,股票基金 - 中國股票基金,Principal China Equity Fund,信安中國股票基金 - I類單位,I,2007-08-01,PRIN-S8-CNEQFD,182.42,6,1.32589,30.63,17.85,-15.51,-26.96,-16.29,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.2433,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
950,PRIN,PRIN,信安,S8,Principal MPF Scheme Series 800,信安強積金計劃800系列,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Principal Core Accumulation Fund,信安核心累積基金 - N類單位,N,2017-04-01,PRIN-S8-CRACFN,"4,429.04",4,0.77991,15.06,8.81,14.66,-16.47,9.40,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.5252,,,3a,"4b, 4e",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
